"Year","Plot","SpeciesID","TotalAbundance","Onset","Peak","End","Duration","Onset_DOY","Peak_DOY","End_DOY","Onset_Temp30","Peak_Temp30","End_Temp30"
2003,"Art2","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Ichneumonidae",425,189.043467844809,197.093306843788,207.224342852147,18.180875007338,180,193,207,1.91569444444444,5.72680555555556,7.32194444444444
2003,"Art2","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Linyphiidae",2208,167.909556288445,204.82896444377,233.051736297346,65.142180008901,160,182,217,-2.93361111111111,2.41986111111111,7.54805555555556
2003,"Art2","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Lycosidae",195,186.295472558839,201.122012701473,216.131442111809,29.83596955297,168,190,215,-0.389305555555556,4.97597222222222,7.79736111111111
2003,"Art2","Lygaeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","MYSC",86,165.525303166714,187.446987788819,214.14552000032,48.620216833606,158,173,193,-3.54291666666667,0.715416666666667,5.72680555555556
2003,"Art2","Nematoda",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Noctuidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Nymphalidae",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Ostracoda",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Phoridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","PieridaeÂ ",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Scathophagidae",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Syrphidae",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Tachinidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Thomisidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Thysanoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Tipulidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Trichoceridae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art2","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Acari",722,181.987317994988,206.575725762118,229.949704164258,47.96238616927,168,197,226,-0.389305555555556,5.93958333333333,7.79819444444444
2003,"Art3","Agromyzidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","ANMU",1219,186.690956380987,200.538681278136,217.482239644373,30.791283263386,173,190,210,0.715416666666667,4.97597222222222,7.68569444444444
2003,"Art3","Aphidoidea",994,187.442617990776,197.837948220248,212.249294708322,24.806676717546,188,199,214,4.56986111111111,6.48305555555556,7.89319444444444
2003,"Art3","Apidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Braconidae",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Calliphoridae",7,NA,NA,NA,NA,149,216,231,-6.18791666666667,7.6225,7.21083333333333
2003,"Art3","Cecidomyiidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Ceraphronoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Chalcidoidea",28,NA,NA,NA,NA,206,218,230,7.15166666666667,7.52680555555556,7.45666666666667
2003,"Art3","CHCE",228,185.2647024257,194.29606300289,206.579072573991,21.314370148291,177,189,203,1.20680555555556,4.83458333333333,7.03819444444444
2003,"Art3","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Coccoidea",12,NA,NA,NA,NA,177,197,217,1.20680555555556,5.93958333333333,7.54805555555556
2003,"Art3","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Collembola",2704,179.161066249657,199.456359359652,226.101062514579,46.939996264922,164,187,215,-1.58638888888889,4.17333333333333,7.79736111111111
2003,"Art3","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Culicidae",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Dictynidae",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Empididae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Ichneumonidae",133,191.31189958226,211.555130507937,230.727090666244,39.415191083984,190,212,231,4.97597222222222,7.72486111111111,7.21083333333333
2003,"Art3","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Linyphiidae",45,NA,NA,NA,NA,165,195,231,-1.19944444444444,5.74,7.21083333333333
2003,"Art3","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Lycosidae",565,175.522554100556,192.187960081861,219.084600235393,43.562046134837,162,184,215,-2.23027777777778,3.09527777777778,7.79736111111111
2003,"Art3","Lygaeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","MYSC",300,186.051417616485,196.154851685991,208.503768943954,22.452351327469,184,194,205,3.09527777777778,5.78569444444444,7.09972222222222
2003,"Art3","Nematoda",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Noctuidae",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Nymphalidae",128,203.352676965315,211.219329492789,219.130807542875,15.77813057756,185,199,212,3.43819444444444,6.48305555555556,7.72486111111111
2003,"Art3","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Phoridae",8,NA,NA,NA,NA,210,219,227,7.68569444444444,7.62041666666667,7.62125
2003,"Art3","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","PieridaeÂ ",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Scathophagidae",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Scelionidae",179,213.617798293328,223.087163822377,232.902978475504,19.285180182176,NA,NA,NA,NA,NA,NA
2003,"Art3","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Syrphidae",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Tachinidae",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Thomisidae",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Thysanoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Tipulidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art3","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Acari",1365,169.26875500783,193.411822691329,226.055478178309,56.786723170479,170,197,226,-0.0686111111111111,5.93958333333333,7.79819444444444
2003,"Art4","Agromyzidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","ANMU",1548,186.263148304043,200.773848477999,219.549959837971,33.286811533928,174,192,214,0.705,5.49,7.89319444444444
2003,"Art4","Aphidoidea",510,183.605820710097,193.675912698787,206.875011663874,23.269190953777,183,190,202,2.75652777777778,4.97597222222222,7.01180555555556
2003,"Art4","Apidae",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Braconidae",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Calliphoridae",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Cecidomyiidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Ceraphronoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Chalcidoidea",30,NA,NA,NA,NA,204,218,230,7.11347222222222,7.52680555555556,7.45666666666667
2003,"Art4","CHCE",747,182.4390772916,190.53501924836,201.220926053379,18.781848761779,172,187,202,0.566388888888889,4.17333333333333,7.01180555555556
2003,"Art4","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Coccoidea",18,NA,NA,NA,NA,183,199,217,2.75652777777778,6.48305555555556,7.54805555555556
2003,"Art4","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Collembola",2920,174.972615648017,192.824425754028,225.179346729393,50.206731081376,167,190,215,-0.552222222222222,4.97597222222222,7.79736111111111
2003,"Art4","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Culicidae",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Dictynidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Empididae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Ichneumonidae",83,195.05465083569,213.290149915107,232.151652790327,37.097001954637,184,209,230,3.09527777777778,7.65263888888889,7.45666666666667
2003,"Art4","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Linyphiidae",71,175.644823125579,207.687065052302,234.725319842667,59.080496717088,165,183,232,-1.19944444444444,2.75652777777778,7.13625
2003,"Art4","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Lycosidae",586,173.380590098079,189.994670482128,219.01910511646,45.638515018381,168,190,221,-0.389305555555556,4.97597222222222,7.80611111111111
2003,"Art4","Lygaeidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","MYSC",147,184.4139919294,193.962381983411,204.057776376524,19.643784447124,183,193,205,2.75652777777778,5.72680555555556,7.09972222222222
2003,"Art4","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Noctuidae",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Nymphalidae",110,201.46235759194,209.329358051091,219.197523433452,17.735165841512,197,209,220,5.93958333333333,7.65263888888889,7.71541666666667
2003,"Art4","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Phoridae",6,NA,NA,NA,NA,197,210,222,5.93958333333333,7.68569444444444,7.72916666666667
2003,"Art4","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","PieridaeÂ ",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Scathophagidae",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Scelionidae",86,212.919631985062,222.839776160371,232.963201720566,20.043569735504,NA,NA,NA,NA,NA,NA
2003,"Art4","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Syrphidae",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Tachinidae",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Thomisidae",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Thysanoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Tipulidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Tortricidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art4","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Acari",10784,191.107314950057,205.144402051525,221.117578348441,30.010263398384,170,190,218,-0.0686111111111111,4.97597222222222,7.52680555555556
2003,"Art5","Agromyzidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","ANMU",1880,178.321956487299,193.24162575388,213.870390181329,35.54843369403,167,187,210,-0.552222222222222,4.17333333333333,7.68569444444444
2003,"Art5","Aphidoidea",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Apidae",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Braconidae",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Calliphoridae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Cecidomyiidae",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Ceraphronoidea",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Chalcidoidea",25,NA,NA,NA,NA,187,208,224,4.17333333333333,7.43888888888889,7.7775
2003,"Art5","CHCE",247,175.901002182933,191.703835276513,208.861022035504,32.960019852571,163,178,197,-1.91847222222222,1.38236111111111,5.93958333333333
2003,"Art5","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Coccoidea",5,NA,NA,NA,NA,194,207,222,5.78569444444444,7.32194444444444,7.72916666666667
2003,"Art5","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Collembola",7351,179.770302733304,206.669980124776,231.315481620463,51.545178887159,161,180,201,-2.56541666666667,1.91569444444444,6.83083333333333
2003,"Art5","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Culicidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Dictynidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Empididae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Heleomyzidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Ichneumonidae",98,187.987628839237,209.692607001576,230.805752290501,42.818123451264,177,202,225,1.20680555555556,7.01180555555556,7.82069444444444
2003,"Art5","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Linyphiidae",143,162.822273529372,184.494952610059,230.670263187941,67.847989658569,157,173,217,-3.81194444444444,0.715416666666667,7.54805555555556
2003,"Art5","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Lycosidae",567,170.862286125104,186.737511266719,219.386075383798,48.523789258694,159,180,213,-3.25944444444444,1.91569444444444,7.81916666666667
2003,"Art5","Lygaeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","MYSC",172,180.787650965606,193.188280842019,206.562905543608,25.775254578002,170,182,197,-0.0686111111111111,2.41986111111111,5.93958333333333
2003,"Art5","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Noctuidae",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Nymphalidae",134,196.11405942761,207.891321233647,219.35199791636,23.23793848875,187,197,206,4.17333333333333,5.93958333333333,7.15166666666667
2003,"Art5","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Phoridae",87,193.467158289223,206.183451374753,218.843728525789,25.376570236566,187,200,212,4.17333333333333,6.64763888888889,7.72486111111111
2003,"Art5","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","PieridaeÂ ",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Scathophagidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Scelionidae",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Syrphidae",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Tachinidae",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Thomisidae",37,NA,NA,NA,NA,163,190,218,-1.91847222222222,4.97597222222222,7.52680555555556
2003,"Art5","Thysanoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Tipulidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art5","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Acari",0,NA,NA,NA,NA,160,169,194,-2.93361111111111,-0.326805555555556,5.78569444444444
2003,"Art6","Agromyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","ANMU",0,NA,NA,NA,NA,165,180,202,-1.19944444444444,1.91569444444444,7.01180555555556
2003,"Art6","Aphidoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Apidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Braconidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Calliphoridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Cecidomyiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Ceraphronoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Chalcidoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","CHCE",0,NA,NA,NA,NA,157,170,197,-3.81194444444444,-0.0686111111111111,5.93958333333333
2003,"Art6","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Coccoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Collembola",0,NA,NA,NA,NA,177,193,208,1.20680555555556,5.72680555555556,7.43888888888889
2003,"Art6","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Culicidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Dictynidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Empididae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Art6","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
